Variable Name,Value,sc_des,sc_cp,sc_var,dep_node,arr_node,int_com,cnt_com,io,time,scnr
sc_fly_var,2167.5930796538623,0,2,payload,LLO,LS,,,in,370,0
sc_fly_var,14871.284878373288,0,2,propellant,LLO,LS,,,in,370,0
sc_fly_var,7131.5847792317145,0,2,dry mass,LLO,LS,,,in,370,0
sc_fly_var,2167.5930796538623,0,2,payload,LS,LS,,,out,370,0
sc_fly_var,14871.284878373288,0,2,propellant,LS,LS,,,out,370,0
sc_fly_var,7131.5847792317145,0,2,dry mass,LS,LS,,,out,370,0
sc_fly_var,2167.5930796538623,0,2,payload,LS,LLO,,,out,373,0
sc_fly_var,14871.284878373288,0,2,propellant,LS,LLO,,,out,373,0
sc_fly_var,7131.5847792317145,0,2,dry mass,LS,LLO,,,out,373,0
sc_fly_var,2167.5930796538623,0,2,payload,LS,LS,,,in,373,0
sc_fly_var,14871.284878373288,0,2,propellant,LS,LS,,,in,373,0
sc_fly_var,7131.5847792317145,0,2,dry mass,LS,LS,,,in,373,0
sc_fly_var,2167.5930796538623,0,2,payload,LLO,LEO,,,out,374,0
sc_fly_var,14871.284878373286,0,2,propellant,LLO,LEO,,,out,374,0
sc_fly_var,7131.5847792317145,0,2,dry mass,LLO,LEO,,,out,374,0
sc_fly_var,2167.5930796538623,0,2,payload,LS,LLO,,,in,374,0
sc_fly_var,14871.284878373288,0,2,propellant,LS,LLO,,,in,374,0
sc_fly_var,7131.5847792317145,0,2,dry mass,LS,LLO,,,in,374,0
sc_fly_var,500.0,1,0,payload,LLO,LLO,,,in,374,0
sc_fly_var,57325.31844683159,1,0,propellant,LLO,LLO,,,in,374,0
sc_fly_var,14236.423242779972,1,0,dry mass,LLO,LLO,,,in,374,0
sc_fly_var,2167.5930796538623,0,2,payload,LEO,Earth,,,out,377,0
sc_fly_var,14871.284878373288,0,2,propellant,LEO,Earth,,,out,377,0
sc_fly_var,7131.5847792317145,0,2,dry mass,LEO,Earth,,,out,377,0
sc_fly_var,2167.5930796538623,0,2,payload,LLO,LEO,,,in,377,0
sc_fly_var,14871.284878373288,0,2,propellant,LLO,LEO,,,in,377,0
sc_fly_var,7131.5847792317145,0,2,dry mass,LLO,LEO,,,in,377,0
sc_fly_var,2167.5930796538623,0,2,payload,LEO,Earth,,,in,378,0
sc_fly_var,14871.284878373288,0,2,propellant,LEO,Earth,,,in,378,0
sc_fly_var,7131.5847792317145,0,2,dry mass,LEO,Earth,,,in,378,0
pl_cap,2167.5930796538623,0,,,,,,,,,
pl_cap,500.0,1,,,,,,,,,
prop_cap,14871.284878373288,0,,,,,,,,,
prop_cap,57325.31844683159,1,,,,,,,,,
dry_mass,7131.5847792317145,0,,,,,,,,,
dry_mass,14236.423242779972,1,,,,,,,,,
imleo,433010.81746203545,,,,,,,,,,
